scheduled,home.alias,scoring.home_points,away.alias,scoring.away_points,WIN
2010-11-28 21:05:38,SEA,24.0,KC,42.0,KC
2010-11-28 18:02:41,ATL,20.0,GB,17.0,ATL
2010-12-03 01:29:34,PHI,34.0,HOU,24.0,PHI
2010-12-05 21:16:46,TB,24.0,ATL,28.0,ATL
2010-12-07 01:40:41,NE,45.0,NYJ,3.0,NE
2010-12-05 18:02:49,KC,10.0,DEN,6.0,KC
2010-12-05 21:16:15,ARI,6.0,STL,19.0,STL
2010-12-05 21:05:27,SD,13.0,OAK,28.0,OAK
2010-12-05 18:02:49,NYG,31.0,WAS,7.0,NYG
2010-12-05 18:02:49,MIA,10.0,CLE,13.0,CLE
2010-12-05 18:02:34,MIN,38.0,BUF,14.0,MIN
2010-12-05 21:15:20,IND,35.0,DAL,38.0,DAL
2010-12-05 18:03:12,TEN,6.0,JAC,17.0,JAC
2010-12-05 21:16:05,SEA,31.0,CAR,14.0,SEA
2010-12-05 18:03:08,GB,34.0,SF,16.0,GB
2010-12-06 01:31:57,BAL,10.0,PIT,13.0,PIT
2010-12-05 18:03:13,CIN,30.0,NO,34.0,NO
2010-12-05 18:03:06,DET,20.0,CHI,24.0,CHI
2010-12-12 18:03:05,DET,7.0,GB,3.0,DET
2010-12-12 21:05:23,SF,40.0,SEA,21.0,SF
2010-12-12 21:16:29,CHI,7.0,NE,36.0,NE
2010-12-12 21:15:42,NYJ,6.0,MIA,10.0,MIA
2010-12-12 18:02:31,JAC,38.0,OAK,31.0,JAC
2010-12-14 01:40:41,HOU,28.0,BAL,34.0,BAL
2010-12-12 21:05:37,NO,31.0,STL,13.0,NO
2010-12-12 18:04:04,CAR,10.0,ATL,31.0,ATL
2010-12-12 18:02:37,BUF,13.0,CLE,6.0,BUF
2010-12-14 00:20:11,MIN,3.0,NYG,21.0,NYG
2010-12-12 18:02:40,PIT,23.0,CIN,7.0,PIT
2010-12-12 21:15:44,SD,31.0,KC,0.0,SD
2010-12-13 01:30:54,DAL,27.0,PHI,30.0,PHI
2010-12-12 18:03:17,WAS,16.0,TB,17.0,TB
2010-12-12 21:15:43,ARI,43.0,DEN,13.0,ARI
2010-12-10 01:29:41,TEN,28.0,IND,30.0,IND
2010-12-19 18:02:44,MIA,14.0,BUF,17.0,BUF
2010-12-19 18:02:37,IND,34.0,JAC,24.0,IND
2010-12-19 18:04:59,BAL,30.0,NO,24.0,BAL
2010-12-19 18:03:00,DAL,33.0,WAS,30.0,DAL
2010-12-19 18:03:05,TB,20.0,DET,23.0,DET
2010-12-19 21:14:39,OAK,39.0,DEN,23.0,OAK
2010-12-19 18:02:42,STL,13.0,KC,27.0,KC
2010-12-21 01:41:35,MIN,14.0,CHI,40.0,CHI
2010-12-19 18:03:50,CAR,19.0,ARI,12.0,CAR
2010-12-19 21:05:42,SEA,18.0,ATL,34.0,ATL
2010-12-19 21:15:40,PIT,17.0,NYJ,22.0,NYJ
2010-12-19 18:02:46,TEN,31.0,HOU,17.0,TEN
2010-12-19 18:03:10,NYG,31.0,PHI,38.0,PHI
2010-12-20 01:30:57,NE,31.0,GB,27.0,NE
2010-12-17 01:29:42,SD,34.0,SF,7.0,SD
2010-12-19 18:02:49,CIN,19.0,CLE,17.0,CIN
2010-12-26 18:02:30,BUF,3.0,NE,34.0,NE
2010-12-26 18:03:23,STL,25.0,SF,17.0,STL
2010-12-26 18:02:44,CLE,10.0,BAL,20.0,BAL
2010-12-26 18:03:04,MIA,27.0,DET,34.0,DET
2010-12-26 21:06:04,DEN,24.0,HOU,23.0,DEN
2010-12-26 18:02:43,CHI,38.0,NYJ,34.0,CHI
2010-12-26 21:05:17,OAK,26.0,IND,31.0,IND
2010-12-26 21:05:38,CIN,34.0,SD,20.0,CIN
2010-12-29 01:06:38,PHI,14.0,MIN,24.0,MIN
2010-12-26 00:40:31,ARI,27.0,DAL,26.0,ARI
2010-12-26 21:15:56,GB,45.0,NYG,17.0,GB
2010-12-28 01:40:45,ATL,14.0,NO,17.0,NO
2010-12-26 18:02:56,KC,34.0,TEN,14.0,KC
2010-12-26 18:03:43,JAC,17.0,WAS,20.0,WAS
2010-12-26 21:16:05,TB,38.0,SEA,15.0,TB
2010-12-24 01:29:58,PIT,27.0,CAR,3.0,PIT
2011-01-02 18:02:54,NYJ,38.0,BUF,7.0,NYJ
2011-01-02 18:04:11,BAL,13.0,CIN,7.0,BAL
2011-01-02 21:15:31,SF,38.0,ARI,7.0,SF
2011-01-02 18:03:10,DET,20.0,MIN,13.0,DET
2011-01-02 21:16:05,IND,23.0,TEN,20.0,IND
2011-01-02 18:03:04,ATL,31.0,CAR,10.0,ATL
2011-01-02 21:15:58,WAS,14.0,NYG,17.0,NYG
2011-01-03 01:30:42,SEA,16.0,STL,6.0,SEA
2011-01-02 18:02:57,NO,13.0,TB,23.0,TB
2011-01-02 21:15:39,PHI,13.0,DAL,14.0,DAL
2011-01-02 21:16:48,HOU,34.0,JAC,17.0,HOU
2011-01-02 21:15:15,GB,10.0,CHI,3.0,GB
2011-01-02 18:02:36,CLE,9.0,PIT,41.0,PIT
2011-01-02 21:15:40,DEN,28.0,SD,33.0,SD
2011-01-02 18:02:43,NE,38.0,MIA,7.0,NE
2011-01-02 18:02:44,KC,10.0,OAK,31.0,OAK
2011-09-12 00:33:11,NYJ,27.0,DAL,24.0,NYJ
2011-09-12 23:13:27,MIA,24.0,NE,38.0,NE
2011-09-11 17:22:52,SF,33.0,SEA,17.0,SF
2011-09-11 17:07:17,BAL,35.0,PIT,7.0,BAL
2011-09-13 02:26:23,DEN,20.0,OAK,23.0,OAK
2011-09-11 17:05:40,JAC,16.0,TEN,14.0,JAC
2011-09-11 17:06:29,TB,20.0,DET,27.0,DET
2011-09-11 17:06:26,CHI,30.0,ATL,12.0,CHI
2011-09-11 17:06:45,STL,13.0,PHI,31.0,PHI
2011-09-11 17:06:30,CLE,17.0,CIN,27.0,CIN
2011-09-11 17:05:30,KC,7.0,BUF,41.0,BUF
2011-09-11 20:23:12,WAS,28.0,NYG,14.0,WAS
2011-09-09 00:40:59,GB,42.0,NO,34.0,GB
2011-09-11 20:22:41,ARI,28.0,CAR,21.0,ARI
2011-09-11 20:22:39,SD,24.0,MIN,17.0,SD
2011-09-11 17:05:39,HOU,34.0,IND,7.0,HOU
2011-09-18 17:03:05,BUF,38.0,OAK,35.0,BUF
2011-09-18 17:02:31,MIN,20.0,TB,24.0,TB
2011-09-18 17:02:32,NYJ,32.0,JAC,3.0,NYJ
2011-09-18 17:02:53,PIT,24.0,SEA,0.0,PIT
2011-09-20 00:40:39,NYG,28.0,STL,16.0,NYG
2011-09-18 20:15:38,MIA,13.0,HOU,23.0,HOU
2011-09-18 17:02:35,IND,19.0,CLE,27.0,CLE
2011-09-18 17:02:33,DET,48.0,KC,3.0,DET
2011-09-18 17:03:25,CAR,23.0,GB,30.0,GB
2011-09-18 17:02:51,NO,30.0,CHI,13.0,NO
2011-09-18 20:15:47,DEN,24.0,CIN,22.0,DEN
2011-09-18 17:02:56,TEN,26.0,BAL,13.0,TEN
2011-09-18 17:02:57,WAS,22.0,ARI,21.0,WAS
2011-09-18 20:15:44,NE,35.0,SD,21.0,NE
2011-09-19 00:31:09,ATL,35.0,PHI,31.0,ATL
2011-09-18 20:05:34,SF,24.0,DAL,27.0,DAL
2011-09-25 20:15:30,CHI,17.0,GB,27.0,GB
2011-09-25 20:05:23,SD,20.0,KC,17.0,SD
2011-09-25 17:03:03,MIN,23.0,DET,26.0,DET
2011-09-25 20:05:31,STL,7.0,BAL,37.0,BAL
2011-09-25 17:02:55,NO,40.0,HOU,33.0,NO
2011-09-25 17:02:56,CIN,8.0,SF,13.0,SF
2011-09-25 17:03:04,BUF,34.0,NE,31.0,BUF
2011-09-25 17:02:59,TEN,17.0,DEN,14.0,TEN
2011-09-25 17:02:33,CLE,17.0,MIA,16.0,CLE
2011-09-25 20:15:29,SEA,13.0,ARI,10.0,SEA
2011-09-27 00:41:24,DAL,18.0,WAS,16.0,DAL
2011-09-26 00:30:59,IND,20.0,PIT,23.0,PIT
2011-09-25 17:03:19,CAR,16.0,JAC,10.0,CAR
2011-09-25 17:03:45,PHI,16.0,NYG,29.0,NYG
2011-09-25 20:16:15,TB,16.0,ATL,13.0,TB
2011-09-25 20:05:19,OAK,34.0,NYJ,24.0,OAK
2011-10-02 17:02:52,KC,22.0,MIN,17.0,KC
2011-10-02 17:03:06,HOU,17.0,PIT,10.0,HOU
2011-10-02 20:05:21,SEA,28.0,ATL,30.0,ATL
2011-10-02 17:03:48,JAC,10.0,NO,23.0,NO
2011-10-02 20:15:45,GB,49.0,DEN,23.0,GB
2011-10-02 20:15:20,SD,26.0,MIA,16.0,SD
2011-10-02 20:17:07,OAK,19.0,NE,31.0,NE
2011-10-02 17:03:10,PHI,23.0,SF,24.0,SF
2011-10-02 17:03:01,CIN,23.0,BUF,20.0,CIN
2011-10-04 00:40:42,TB,24.0,IND,17.0,TB
2011-10-02 17:03:09,CLE,13.0,TEN,31.0,TEN
2011-10-02 17:03:01,CHI,34.0,CAR,29.0,CHI
2011-10-02 17:02:37,STL,10.0,WAS,17.0,WAS
2011-10-03 00:33:46,BAL,34.0,NYJ,17.0,BAL
2011-10-02 20:05:32,ARI,27.0,NYG,31.0,NYG
2011-10-02 17:02:47,DAL,30.0,DET,34.0,DET
2011-10-09 17:04:22,BUF,31.0,PHI,24.0,BUF
2011-10-09 20:05:29,SF,48.0,TB,3.0,SF
2011-10-09 17:03:37,PIT,38.0,TEN,17.0,PIT
2011-10-09 17:02:25,HOU,20.0,OAK,25.0,OAK
2011-10-09 17:02:55,MIN,34.0,ARI,10.0,MIN
2011-10-09 17:02:33,JAC,20.0,CIN,30.0,CIN
2011-10-09 17:04:07,CAR,27.0,NO,30.0,NO
2011-10-09 17:03:47,NYG,25.0,SEA,36.0,SEA
2011-10-09 17:02:36,IND,24.0,KC,28.0,KC
2011-10-11 00:40:58,DET,24.0,CHI,13.0,DET
2011-10-10 00:30:06,ATL,14.0,GB,25.0,GB
2011-10-09 20:16:07,NE,30.0,NYJ,21.0,NE
2011-10-09 20:16:04,DEN,24.0,SD,29.0,SD
2011-10-16 17:02:39,GB,24.0,STL,3.0,GB
2011-10-16 17:03:12,WAS,13.0,PHI,20.0,PHI
2011-10-16 17:03:01,ATL,31.0,CAR,17.0,ATL
2011-10-16 20:05:15,OAK,24.0,CLE,17.0,OAK
2011-10-16 17:02:35,NYG,27.0,BUF,24.0,NYG
2011-10-18 00:40:24,NYJ,24.0,MIA,6.0,NYJ
2011-10-16 20:15:55,TB,26.0,NO,20.0,TB
2011-10-16 17:02:26,CIN,27.0,IND,17.0,CIN
2011-10-16 17:02:43,PIT,17.0,JAC,13.0,PIT
2011-10-17 00:30:49,CHI,39.0,MIN,10.0,CHI
2011-10-16 17:03:13,DET,19.0,SF,25.0,SF
2011-10-16 20:07:09,BAL,29.0,HOU,14.0,BAL
2011-10-16 20:15:39,NE,20.0,DAL,16.0,NE
2011-10-23 20:17:48,MIN,27.0,GB,33.0,GB
2011-10-23 17:02:29,MIA,15.0,DEN,18.0,DEN
2011-10-23 20:17:35,DAL,34.0,STL,7.0,DAL
2011-10-23 17:06:15,CAR,33.0,WAS,20.0,CAR
2011-10-23 17:02:58,NYJ,27.0,SD,21.0,NYJ
2011-10-25 00:41:09,JAC,12.0,BAL,7.0,JAC
2011-10-23 17:02:54,TEN,7.0,HOU,41.0,HOU
2011-10-23 20:05:37,OAK,0.0,KC,28.0,KC
2011-10-24 00:30:42,NO,62.0,IND,7.0,NO
2011-10-23 17:05:28,CLE,6.0,SEA,3.0,CLE
2011-10-23 17:05:15,DET,16.0,ATL,23.0,ATL
2011-10-23 17:05:18,TB,18.0,CHI,24.0,CHI
2011-10-23 20:05:53,ARI,20.0,PIT,32.0,PIT
2011-10-30 17:02:39,HOU,24.0,JAC,14.0,HOU
2011-10-30 20:16:04,SF,20.0,CLE,10.0,SF
2011-10-30 20:15:55,PIT,25.0,NE,17.0,PIT
2011-10-30 20:05:29,BUF,23.0,WAS,0.0,BUF
2011-10-30 17:04:28,CAR,21.0,MIN,24.0,MIN
2011-10-30 17:02:59,TEN,27.0,IND,10.0,TEN
2011-10-30 17:03:28,STL,31.0,NO,21.0,STL
2011-10-30 18:04:13,BAL,30.0,ARI,27.0,BAL
2011-10-30 20:16:27,SEA,12.0,CIN,34.0,CIN
2011-11-01 00:40:11,KC,23.0,SD,20.0,KC
2011-10-30 20:05:15,DEN,10.0,DET,45.0,DET
2011-10-30 17:02:35,NYG,20.0,MIA,17.0,NYG
2011-10-31 00:30:46,PHI,34.0,DAL,7.0,PHI
2011-11-06 21:15:59,SD,38.0,GB,45.0,GB
2011-11-06 21:05:43,TEN,17.0,CIN,24.0,CIN
2011-11-06 21:15:28,NE,20.0,NYG,24.0,NYG
2011-11-06 18:03:33,BUF,11.0,NYJ,27.0,NYJ
2011-11-06 21:15:40,ARI,19.0,STL,13.0,ARI
2011-11-06 18:02:32,IND,7.0,ATL,31.0,ATL
2011-11-06 18:02:24,DAL,23.0,SEA,13.0,DAL
2011-11-06 21:06:03,OAK,24.0,DEN,38.0,DEN
2011-11-06 18:03:25,NO,27.0,TB,16.0,NO
2011-11-06 18:03:11,HOU,30.0,CLE,12.0,HOU
2011-11-06 18:02:38,KC,3.0,MIA,31.0,MIA
2011-11-08 01:41:10,PHI,24.0,CHI,30.0,CHI
2011-11-07 01:30:32,PIT,20.0,BAL,23.0,BAL
2011-11-06 18:03:31,WAS,11.0,SF,19.0,SF
2011-11-13 18:02:43,DAL,44.0,BUF,7.0,DAL
2011-11-13 18:03:06,MIA,20.0,WAS,9.0,MIA
2011-11-14 01:31:11,NYJ,16.0,NE,37.0,NE
2011-11-11 01:29:47,SD,17.0,OAK,24.0,OAK
2011-11-13 18:03:07,ATL,23.0,NO,26.0,NO
2011-11-13 18:03:39,CLE,12.0,STL,13.0,STL
2011-11-13 18:02:45,KC,10.0,DEN,17.0,DEN
2011-11-13 18:02:45,IND,3.0,JAC,17.0,JAC
2011-11-13 21:15:42,SF,27.0,NYG,20.0,SF
2011-11-13 21:05:40,SEA,22.0,BAL,17.0,SEA
2011-11-13 18:02:35,CIN,17.0,PIT,24.0,PIT
2011-11-13 18:02:55,PHI,17.0,ARI,21.0,ARI
2011-11-13 18:03:38,CAR,3.0,TEN,30.0,TEN
2011-11-13 18:02:47,TB,9.0,HOU,37.0,HOU
2011-11-13 21:16:00,CHI,37.0,DET,13.0,CHI
2011-11-15 01:40:25,GB,45.0,MIN,7.0,GB
2011-11-20 18:04:53,BAL,31.0,CIN,24.0,BAL
2011-11-20 21:16:13,CHI,31.0,SD,20.0,CHI
2011-11-20 18:02:17,MIN,21.0,OAK,27.0,OAK
2011-11-21 01:31:56,NYG,10.0,PHI,17.0,PHI
2011-11-18 01:30:57,DEN,17.0,NYJ,13.0,DEN
2011-11-20 21:15:59,ATL,23.0,TEN,17.0,ATL
2011-11-20 18:02:57,WAS,24.0,DAL,27.0,DAL
2011-11-20 21:05:26,SF,23.0,ARI,7.0,SF
2011-11-22 01:40:32,NE,34.0,KC,3.0,NE
2011-11-20 18:02:59,DET,49.0,CAR,35.0,DET
2011-11-20 18:02:32,CLE,14.0,JAC,10.0,CLE
2011-11-21 05:13:02,MIA,35.0,BUF,8.0,MIA
2011-11-20 18:02:32,GB,35.0,TB,26.0,GB
2011-11-20 21:05:35,STL,7.0,SEA,24.0,SEA
2011-11-27 18:02:58,CIN,23.0,CLE,20.0,CIN
2011-11-27 21:15:25,SD,13.0,DEN,16.0,DEN
2011-11-27 21:15:42,PHI,20.0,NE,38.0,NE
2011-11-24 17:35:48,DET,15.0,GB,27.0,GB
2011-11-27 18:02:47,NYJ,28.0,BUF,24.0,NYJ
2011-11-27 21:06:36,SEA,17.0,WAS,23.0,WAS
2011-11-27 21:06:39,OAK,25.0,CHI,20.0,OAK
2011-11-27 18:05:14,JAC,13.0,HOU,20.0,HOU
2011-11-24 21:16:52,DAL,20.0,MIA,19.0,DAL
2011-11-27 18:02:34,ATL,24.0,MIN,14.0,ATL
2011-11-28 01:30:56,KC,9.0,PIT,13.0,PIT
2011-11-27 18:03:59,STL,20.0,ARI,23.0,ARI
2011-11-25 01:31:16,BAL,16.0,SF,6.0,BAL
2011-11-27 18:03:48,TEN,23.0,TB,17.0,TEN
2011-11-27 18:03:22,IND,19.0,CAR,27.0,CAR
2011-11-29 01:40:24,NO,49.0,NYG,24.0,NO
2011-12-04 18:03:44,MIA,34.0,OAK,14.0,MIA
2011-12-02 01:29:12,SEA,31.0,PHI,14.0,SEA
2011-12-04 18:02:52,MIN,32.0,DEN,35.0,DEN
2011-12-04 21:15:48,NYG,35.0,GB,38.0,GB
2011-12-04 18:03:02,BUF,17.0,TEN,23.0,TEN
2011-12-04 18:02:58,NE,31.0,IND,24.0,NE
2011-12-04 18:03:45,HOU,17.0,ATL,10.0,HOU
2011-12-04 18:02:54,TB,19.0,CAR,38.0,CAR
2011-12-05 01:31:10,NO,31.0,DET,17.0,NO
2011-12-04 18:02:55,WAS,19.0,NYJ,34.0,NYJ
2011-12-04 18:03:03,CHI,3.0,KC,10.0,KC
2011-12-04 21:17:27,ARI,19.0,DAL,13.0,ARI
2011-12-04 21:16:12,SF,26.0,STL,0.0,SF
2011-12-04 21:05:42,CLE,10.0,BAL,24.0,BAL
2011-12-06 01:41:06,JAC,14.0,SD,38.0,SD
2011-12-04 18:02:35,PIT,35.0,CIN,7.0,PIT
2011-12-11 21:05:52,DEN,13.0,CHI,10.0,DEN
2011-12-11 21:16:03,GB,46.0,OAK,16.0,GB
2011-12-11 21:05:39,ARI,21.0,SF,19.0,ARI
2011-12-11 21:15:37,SD,37.0,BUF,10.0,SD
2011-12-09 01:29:17,PIT,14.0,CLE,3.0,PIT
2011-12-11 18:03:02,DET,34.0,MIN,28.0,DET
2011-12-11 18:03:24,JAC,41.0,TB,14.0,JAC
2011-12-11 18:04:17,CAR,23.0,ATL,31.0,ATL
2011-12-11 18:03:26,MIA,10.0,PHI,26.0,PHI
2011-12-11 18:02:37,NYJ,37.0,KC,10.0,NYJ
2011-12-12 01:30:44,DAL,34.0,NYG,37.0,NYG
2011-12-11 18:03:49,TEN,17.0,NO,22.0,NO
2011-12-11 18:02:50,WAS,27.0,NE,34.0,NE
2011-12-13 01:40:08,SEA,30.0,STL,13.0,SEA
2011-12-11 18:02:46,CIN,19.0,HOU,20.0,HOU
2011-12-11 18:04:01,BAL,24.0,IND,10.0,BAL
2011-12-18 18:02:41,NYG,10.0,WAS,23.0,WAS
2011-12-18 18:03:44,HOU,13.0,CAR,28.0,CAR
2011-12-18 21:05:22,OAK,27.0,DET,28.0,DET
2011-12-18 18:03:37,CHI,14.0,SEA,38.0,SEA
2011-12-18 18:02:50,IND,27.0,TEN,13.0,IND
2011-12-18 01:29:11,TB,15.0,DAL,31.0,DAL
2011-12-20 02:00:10,SF,20.0,PIT,3.0,SF
2011-12-18 21:15:00,ARI,20.0,CLE,17.0,ARI
2011-12-18 21:15:37,PHI,45.0,NYJ,19.0,PHI
2011-12-16 01:29:19,ATL,41.0,JAC,14.0,ATL
2011-12-18 18:03:28,KC,19.0,GB,14.0,KC
2011-12-18 21:16:06,DEN,23.0,NE,41.0,NE
2011-12-18 18:02:37,STL,13.0,CIN,20.0,CIN
2011-12-19 01:30:53,SD,34.0,BAL,14.0,SD
2011-12-18 18:03:17,MIN,20.0,NO,42.0,NO
2011-12-18 18:02:19,BUF,23.0,MIA,30.0,MIA
2011-12-24 18:02:34,KC,13.0,OAK,16.0,OAK
2011-12-24 18:03:11,NYJ,14.0,NYG,29.0,NYG
2011-12-24 21:05:21,DET,38.0,SD,10.0,DET
2011-12-26 01:30:47,GB,35.0,CHI,21.0,GB
2011-12-24 18:03:46,PIT,27.0,STL,0.0,PIT
2011-12-24 18:03:32,CAR,48.0,TB,16.0,CAR
2011-12-24 18:02:44,NE,27.0,MIA,24.0,NE
2011-12-24 18:02:39,CIN,23.0,ARI,16.0,CIN
2011-12-24 21:16:04,SEA,17.0,SF,19.0,SF
2011-12-24 18:02:42,TEN,23.0,JAC,17.0,TEN
2011-12-24 18:02:52,WAS,26.0,MIN,33.0,MIN
2011-12-23 01:29:42,IND,19.0,HOU,16.0,IND
2011-12-24 18:02:47,BUF,40.0,DEN,14.0,BUF
2011-12-24 21:15:26,DAL,7.0,PHI,20.0,PHI
2011-12-27 01:40:40,NO,45.0,ATL,16.0,NO
2011-12-24 18:04:46,BAL,20.0,CLE,14.0,BAL
2012-01-01 18:02:37,PHI,34.0,WAS,10.0,PHI
2012-01-01 18:02:54,STL,27.0,SF,34.0,SF
2012-01-01 18:02:30,GB,45.0,DET,41.0,GB
2012-01-01 18:02:30,MIN,13.0,CHI,17.0,CHI
2012-01-01 21:16:08,DEN,3.0,KC,7.0,KC
2012-01-01 21:15:34,OAK,26.0,SD,38.0,SD
2012-01-01 21:18:20,ATL,45.0,TB,24.0,ATL
2012-01-01 21:16:11,CLE,9.0,PIT,13.0,PIT
2012-01-01 18:02:28,HOU,22.0,TEN,23.0,TEN
2012-01-01 18:02:34,NE,49.0,BUF,21.0,NE
2012-01-01 21:15:00,ARI,23.0,SEA,20.0,ARI
2012-01-02 01:31:33,NYG,31.0,DAL,14.0,NYG
2012-01-01 18:02:43,MIA,19.0,NYJ,17.0,MIA
2012-01-01 18:02:35,JAC,19.0,IND,13.0,JAC
2012-01-01 18:03:06,NO,45.0,CAR,17.0,NO
2012-01-01 21:16:25,CIN,16.0,BAL,24.0,BAL
2012-09-09 17:03:08,KC,24.0,ATL,40.0,ATL
2012-09-09 20:25:41,GB,22.0,SF,30.0,SF
2012-09-10 00:31:04,DEN,31.0,PIT,19.0,DEN
2012-09-09 17:02:36,CHI,41.0,IND,21.0,CHI
2012-09-09 17:02:29,MIN,26.0,JAC,23.0,MIN
2012-09-09 17:03:44,CLE,16.0,PHI,17.0,PHI
2012-09-09 17:03:12,DET,27.0,STL,23.0,DET
2012-09-06 00:41:22,NYG,17.0,DAL,24.0,DAL
2012-09-09 20:25:55,ARI,20.0,SEA,16.0,ARI
2012-09-10 23:11:43,BAL,44.0,CIN,13.0,BAL
2012-09-09 17:02:56,HOU,30.0,MIA,10.0,HOU
2012-09-09 20:26:11,TB,16.0,CAR,10.0,TB
2012-09-09 17:03:01,TEN,13.0,NE,34.0,NE
2012-09-09 17:03:46,NO,32.0,WAS,40.0,WAS
2012-09-09 17:03:16,NYJ,48.0,BUF,28.0,NYJ
2012-09-11 02:25:26,OAK,14.0,SD,22.0,SD
2012-09-16 17:03:42,PHI,24.0,BAL,23.0,PHI
2012-09-16 17:03:17,NE,18.0,ARI,20.0,ARI
2012-09-16 17:03:58,JAC,7.0,HOU,27.0,HOU
2012-09-16 17:03:42,CAR,35.0,NO,27.0,CAR
2012-09-16 20:25:58,SD,38.0,TEN,10.0,SD
2012-09-14 00:29:45,GB,23.0,CHI,10.0,GB
2012-09-17 00:30:40,SF,27.0,DET,19.0,SF
2012-09-18 00:42:03,ATL,27.0,DEN,21.0,ATL
2012-09-16 17:03:33,IND,23.0,MIN,20.0,IND
2012-09-16 17:02:54,CIN,34.0,CLE,27.0,CIN
2012-09-16 17:03:05,NYG,41.0,TB,34.0,NYG
2012-09-16 20:25:51,PIT,27.0,NYJ,10.0,PIT
2012-09-16 17:02:57,BUF,35.0,KC,17.0,BUF
2012-09-16 20:06:00,STL,31.0,WAS,28.0,STL
2012-09-16 17:02:09,MIA,35.0,OAK,13.0,MIA
2012-09-16 20:05:44,SEA,27.0,DAL,7.0,SEA
2012-09-23 17:03:01,IND,17.0,JAC,22.0,JAC
2012-09-23 17:05:12,DAL,16.0,TB,10.0,DAL
2012-09-23 20:25:48,OAK,34.0,PIT,31.0,OAK
2012-09-23 17:03:09,MIN,24.0,SF,13.0,MIN
2012-09-25 00:41:25,SEA,14.0,GB,12.0,SEA
2012-09-23 20:04:59,SD,3.0,ATL,27.0,ATL
2012-09-23 17:03:40,TEN,44.0,DET,41.0,TEN
2012-09-24 00:31:00,BAL,31.0,NE,30.0,BAL
2012-09-23 17:04:27,CHI,23.0,STL,6.0,CHI
2012-09-23 17:03:34,MIA,20.0,NYJ,23.0,NYJ
2012-09-23 20:25:41,DEN,25.0,HOU,31.0,HOU
2012-09-23 17:02:58,CLE,14.0,BUF,24.0,BUF
2012-09-23 17:02:38,NO,24.0,KC,27.0,KC
2012-09-23 17:03:04,WAS,31.0,CIN,38.0,CIN
2012-09-21 00:31:24,CAR,7.0,NYG,36.0,NYG
2012-09-23 20:05:33,ARI,27.0,PHI,6.0,ARI
2012-09-30 20:25:41,GB,28.0,NO,27.0,GB
2012-09-30 20:25:43,TB,22.0,WAS,24.0,WAS
2012-10-02 00:40:44,DAL,18.0,CHI,34.0,CHI
2012-09-28 00:30:44,BAL,23.0,CLE,16.0,BAL
2012-09-30 17:03:27,DET,13.0,MIN,20.0,MIN
2012-09-30 17:02:46,BUF,28.0,NE,52.0,NE
2012-09-30 17:03:11,ATL,30.0,CAR,28.0,ATL
2012-09-30 20:05:22,DEN,37.0,OAK,6.0,DEN
2012-09-30 17:03:14,NYJ,0.0,SF,34.0,SF
2012-09-30 20:05:54,JAC,10.0,CIN,27.0,CIN
2012-10-01 00:30:57,PHI,19.0,NYG,17.0,PHI
2012-09-30 20:07:42,ARI,24.0,MIA,21.0,ARI
2012-09-30 17:02:50,KC,20.0,SD,37.0,SD
2012-09-30 17:02:49,HOU,38.0,TEN,14.0,HOU
2012-09-30 17:03:51,STL,19.0,SEA,13.0,STL
2012-10-07 20:25:49,SF,45.0,BUF,3.0,SF
2012-10-05 00:29:44,STL,17.0,ARI,3.0,STL
2012-10-07 17:04:00,WAS,17.0,ATL,24.0,ATL
2012-10-07 20:25:43,NE,31.0,DEN,21.0,NE
2012-10-08 00:31:44,NO,31.0,SD,24.0,NO
2012-10-07 20:05:50,CAR,12.0,SEA,16.0,SEA
2012-10-07 17:02:57,PIT,16.0,PHI,14.0,PIT
2012-10-07 17:03:39,IND,30.0,GB,27.0,IND
2012-10-07 17:02:44,KC,6.0,BAL,9.0,BAL
2012-10-07 17:02:39,NYG,41.0,CLE,27.0,NYG
2012-10-07 20:05:30,JAC,3.0,CHI,41.0,CHI
2012-10-07 17:03:14,CIN,13.0,MIA,17.0,MIA
2012-10-09 00:40:31,NYJ,17.0,HOU,23.0,HOU
2012-10-07 20:25:38,MIN,30.0,TEN,7.0,MIN
2012-10-14 17:00:42,TB,38.0,KC,10.0,TB
2012-10-14 17:00:50,PHI,23.0,DET,26.0,DET
2012-10-14 17:00:10,NYJ,35.0,IND,9.0,NYJ
2012-10-14 20:03:00,ARI,16.0,BUF,19.0,BUF
2012-10-16 00:40:38,SD,24.0,DEN,35.0,DEN
2012-10-14 20:23:48,WAS,38.0,MIN,26.0,WAS
2012-10-14 20:23:36,SF,3.0,NYG,26.0,NYG
2012-10-14 16:59:55,CLE,34.0,CIN,24.0,CLE
2012-10-14 17:00:31,MIA,17.0,STL,14.0,MIA
2012-10-14 17:02:06,BAL,31.0,DAL,29.0,BAL
2012-10-14 20:03:46,SEA,24.0,NE,23.0,SEA
2012-10-15 00:28:01,HOU,24.0,GB,42.0,GB
2012-10-14 16:59:59,ATL,23.0,OAK,20.0,ATL
2012-10-12 00:29:44,TEN,26.0,PIT,23.0,TEN
2012-10-22 00:30:46,CIN,17.0,PIT,24.0,PIT
2012-10-21 17:02:33,IND,17.0,CLE,13.0,IND
2012-10-19 00:29:28,SF,13.0,SEA,6.0,SF
2012-10-21 17:02:46,STL,20.0,GB,30.0,GB
2012-10-23 00:40:32,CHI,13.0,DET,7.0,CHI
